time,pelvis_tilt_gold,pelvis_tilt_rec,pelvis_list_gold,pelvis_list_rec,pelvis_rotation_gold,pelvis_rotation_rec,pelvis_tx_gold,pelvis_tx_rec,pelvis_ty_gold,pelvis_ty_rec,pelvis_tz_gold,pelvis_tz_rec,hip_flexion_r_gold,hip_flexion_r_rec,hip_adduction_r_gold,hip_adduction_r_rec,hip_rotation_r_gold,hip_rotation_r_rec,knee_angle_r_gold,knee_angle_r_rec,ankle_angle_r_gold,ankle_angle_r_rec,subtalar_angle_r_gold,subtalar_angle_r_rec,mtp_angle_r_gold,mtp_angle_r_rec,hip_flexion_l_gold,hip_flexion_l_rec,hip_adduction_l_gold,hip_adduction_l_rec,hip_rotation_l_gold,hip_rotation_l_rec,knee_angle_l_gold,knee_angle_l_rec,ankle_angle_l_gold,ankle_angle_l_rec,subtalar_angle_l_gold,subtalar_angle_l_rec,mtp_angle_l_gold,mtp_angle_l_rec,lumbar_extension_gold,lumbar_extension_rec,lumbar_bending_gold,lumbar_bending_rec,lumbar_rotation_gold,lumbar_rotation_rec,arm_flex_r_gold,arm_flex_r_rec,arm_add_r_gold,arm_add_r_rec,arm_rot_r_gold,arm_rot_r_rec,elbow_flex_r_gold,elbow_flex_r_rec,pro_sup_r_gold,pro_sup_r_rec,arm_flex_l_gold,arm_flex_l_rec,arm_add_l_gold,arm_add_l_rec,arm_rot_l_gold,arm_rot_l_rec,elbow_flex_l_gold,elbow_flex_l_rec,pro_sup_l_gold,pro_sup_l_rec
0.724,0.0643027,0.108352,-0.106259,-0.104961,0.0315634,0.0467734,-1.76536,-1.77278,1.03317,1.02675,0.15112,0.151438,0.416182,0.385686,0.136805,0.115917,-0.200862,-0.219796,0.373439,0.386761,-0.0961924,-0.116686,0.00340327,0.0247455,-0.543357,-0.480292,-0.185918,-0.235159,-0.0600673,-0.0942938,0.0564026,0.0645039,1.63282,1.61238,-0.297758,-0.27265,-0.29596,-0.196688,0.0376833,0.0868333,-0.287026,-0.325833,0.13335,0.13409,-0.0837159,-0.0902725,-0.881732,-0.826,-0.366593,-0.297694,-0.135825,-0.182434,1.61042,1.51804,1.5708,1.5708,-0.32208,-0.285773,-0.194841,-0.12942,-0.0485925,-0.0852693,2.01224,1.94558,1.5708,1.5708
0.728,0.0638906,0.107558,-0.112929,-0.112462,0.0314838,0.0465113,-1.74635,-1.75384,1.02951,1.02303,0.151794,0.15202,0.415658,0.385893,0.14568,0.125684,-0.19027,-0.209396,0.402072,0.415142,-0.0918155,-0.113661,-0.0166763,0.00392488,-0.477713,-0.435741,-0.156804,-0.204013,-0.0687961,-0.103648,0.0590962,0.0681386,1.68307,1.66418,-0.280346,-0.25543,-0.282993,-0.183979,0.0189313,0.0684169,-0.291728,-0.330177,0.139873,0.141875,-0.0752669,-0.0809774,-0.856907,-0.802126,-0.375013,-0.306145,-0.130088,-0.177197,1.61044,1.51872,1.5708,1.5708,-0.327179,-0.289771,-0.193151,-0.127233,-0.0522933,-0.090086,1.97654,1.90756,1.5708,1.5708
0.732,0.0690444,0.112,-0.120347,-0.120398,0.0381285,0.0529035,-1.72759,-1.73514,1.0264,1.01978,0.151589,0.151775,0.407986,0.379266,0.152821,0.133636,-0.184928,-0.204015,0.428968,0.442395,-0.0774673,-0.0965896,-0.0214647,0.000639301,-0.418221,-0.349445,-0.130324,-0.175164,-0.0794454,-0.114945,0.067534,0.0775208,1.73282,1.71521,-0.266178,-0.241388,-0.268096,-0.169553,0.0114632,0.062848,-0.302766,-0.340507,0.149544,0.152797,-0.0713988,-0.0761731,-0.830394,-0.776654,-0.383849,-0.315088,-0.125261,-0.172877,1.61095,1.52007,1.5708,1.5708,-0.328348,-0.289779,-0.191412,-0.125004,-0.0576022,-0.0965329,1.94051,1.86922,1.5708,1.5708
0.736,0.0656411,0.108058,-0.127439,-0.129277,0.0262298,0.0403841,-1.70766,-1.7153,1.0222,1.01553,0.153557,0.153548,0.408448,0.380744,0.168641,0.151092,-0.163708,-0.182827,0.461547,0.474606,-0.0391135,-0.061161,-0.0292086,-0.00897675,-0.331544,-0.297525,-0.101994,-0.144772,-0.0894684,-0.126067,0.0589858,0.069502,1.77657,1.76072,-0.250175,-0.225222,-0.252325,-0.153728,0.000115109,0.0562431,-0.303493,-0.34087,0.153186,0.158186,-0.05221,-0.0553762,-0.807446,-0.754989,-0.392667,-0.324109,-0.118557,-0.167054,1.61021,1.52025,1.5708,1.5708,-0.336488,-0.296557,-0.190275,-0.123103,-0.0600411,-0.0999749,1.9039,1.82993,1.5708,1.5708
0.74,0.0661744,0.10865,-0.132421,-0.134107,0.0405425,0.0545812,-1.68989,-1.69751,1.01819,1.01147,0.152231,0.152222,0.408321,0.380883,0.168737,0.151199,-0.18168,-0.20041,0.498407,0.512329,0.0102059,-0.00948955,-0.0289622,-0.0080257,-0.25476,-0.194939,-0.0620412,-0.103066,-0.0949237,-0.131586,0.0799639,0.0919471,1.83298,1.81816,-0.233485,-0.208186,-0.258614,-0.160607,0.0395906,0.0925869,-0.310297,-0.347538,0.163272,0.169081,-0.0569112,-0.0594565,-0.778649,-0.727506,-0.402986,-0.334486,-0.112558,-0.161389,1.61156,1.52253,1.5708,1.5708,-0.337135,-0.296422,-0.188963,-0.12133,-0.0616596,-0.102958,1.86717,1.79086,1.5708,1.5708
0.744,0.0615237,0.103786,-0.133576,-0.137335,0.016703,0.0298071,-1.67015,-1.6778,1.01384,1.00711,0.154893,0.15461,0.410848,0.383935,0.183218,0.167134,-0.163161,-0.181591,0.541362,0.55511,0.0660017,0.0445836,-0.0465346,-0.0268153,-0.165189,-0.125721,-0.0344883,-0.0741788,-0.0974407,-0.134925,0.0616179,0.0740801,1.87089,1.858,-0.220615,-0.195165,-0.243888,-0.145764,0.0248943,0.0822157,-0.312008,-0.349333,0.157892,0.16514,-0.0281705,-0.0290364,-0.753604,-0.703738,-0.413259,-0.344943,-0.105876,-0.15539,1.61129,1.52309,1.5708,1.5708,-0.344808,-0.302692,-0.186547,-0.118304,-0.0652518,-0.107858,1.82908,1.74992,1.5708,1.5708
0.748,0.0576521,0.0999573,-0.137242,-0.142196,0.00899807,0.0214136,-1.65184,-1.65947,1.00956,1.00282,0.155685,0.155243,0.413628,0.386991,0.192789,0.177682,-0.161241,-0.179203,0.5805,0.594735,0.112401,0.0929613,-0.0659189,-0.0457946,-0.0879353,-0.0304825,0.00113072,-0.0372289,-0.102254,-0.140358,0.0606038,0.0738845,1.9141,1.90263,-0.208278,-0.183848,-0.229706,-0.132262,0.0210752,0.0717307,-0.315831,-0.353284,0.160258,0.168719,-0.0131161,-0.0124985,-0.724988,-0.676681,-0.42469,-0.356581,-0.0994692,-0.149601,1.61218,1.52509,1.5708,1.5708,-0.347949,-0.304716,-0.18326,-0.114431,-0.0677345,-0.11175,1.79161,1.70974,1.5708,1.5708
0.752,0.0554233,0.0979105,-0.140041,-0.146016,0.00430645,0.016048,-1.63374,-1.64133,1.00541,0.998666,0.156009,0.155438,0.414249,0.387572,0.199828,0.185627,-0.162595,-0.180143,0.615316,0.629791,0.151127,0.13086,-0.0882313,-0.0687347,-0.0483031,-0.00314857,0.0369173,-0.000325463,-0.10527,-0.143953,0.0635659,0.0777282,1.95594,1.94573,-0.197005,-0.172779,-0.213708,-0.11672,0.0169943,0.0688688,-0.321725,-0.359417,0.162948,0.172518,-0.000854864,0.00118926,-0.695068,-0.648364,-0.436966,-0.369051,-0.0925356,-0.143142,1.61406,1.5281,1.5708,1.5708,-0.349808,-0.305587,-0.181872,-0.112411,-0.0677067,-0.11325,1.75297,1.66829,1.5708,1.5708
0.756,0.0566716,0.0994122,-0.143143,-0.149974,0.00220127,0.0133302,-1.61539,-1.62292,1.00164,0.994865,0.156025,0.155343,0.411862,0.384959,0.204881,0.191452,-0.169498,-0.186581,0.649281,0.664077,0.18188,0.161833,-0.11126,-0.0918219,-0.0460949,-0.00347406,0.0697105,0.0333813,-0.108809,-0.148069,0.0681998,0.0832152,1.9949,1.98572,-0.188429,-0.164384,-0.200485,-0.103951,0.0141678,0.0667686,-0.330556,-0.368511,0.166339,0.176952,0.00989051,0.0133471,-0.664733,-0.619683,-0.449289,-0.381615,-0.0858716,-0.137003,1.6153,1.53048,1.5708,1.5708,-0.352104,-0.306871,-0.178805,-0.108781,-0.068531,-0.11574,1.71465,1.62714,1.5708,1.5708
0.76,0.0610971,0.10418,-0.144741,-0.152107,0.00193752,0.012528,-1.59665,-1.60407,0.998193,0.991376,0.155766,0.154995,0.407762,0.380382,0.205722,0.192664,-0.177453,-0.194027,0.688409,0.703375,0.211852,0.192026,-0.128917,-0.10938,0.0111556,0.0534114,0.0990778,0.0633936,-0.110045,-0.14961,0.0744638,0.0903192,2.03032,2.02199,-0.18031,-0.156318,-0.18592,-0.0898369,0.00818953,0.0630201,-0.34171,-0.379967,0.168717,0.180054,0.0177811,0.0224051,-0.632965,-0.589554,-0.462366,-0.394816,-0.0774079,-0.128911,1.61672,1.53289,1.5708,1.5708,-0.355248,-0.309081,-0.177167,-0.106653,-0.0679057,-0.116939,1.67572,1.58537,1.5708,1.5708
0.764,0.0687051,0.111916,-0.144797,-0.152872,-0.00170521,0.00817618,-1.57733,-1.58467,0.99535,0.988465,0.156078,0.155202,0.398744,0.370922,0.207282,0.19474,-0.176728,-0.19275,0.728725,0.743526,0.24121,0.22094,-0.135359,-0.115789,0.0266329,0.0618354,0.122784,0.0877584,-0.110826,-0.150807,0.0760614,0.0925258,2.06033,2.05284,-0.172296,-0.148558,-0.171347,-0.0757383,0.0060614,0.0612901,-0.355661,-0.394115,0.167705,0.179746,0.0293029,0.0352169,-0.60138,-0.559543,-0.473871,-0.406481,-0.0686658,-0.120622,1.61763,1.53466,1.5708,1.5708,-0.358678,-0.311398,-0.175726,-0.104738,-0.0681857,-0.119211,1.63585,1.54248,1.5708,1.5708
0.768,0.0753563,0.11882,-0.146738,-0.155472,-0.00235099,0.00676217,-1.5586,-1.56584,0.99271,0.985774,0.155932,0.15498,0.388193,0.359723,0.210057,0.198202,-0.17452,-0.189892,0.763283,0.77787,0.26782,0.247658,-0.138973,-0.119104,0.0219424,0.0550421,0.150075,0.115677,-0.112215,-0.152707,0.0818711,0.098864,2.08968,2.08295,-0.164319,-0.140862,-0.156539,-0.0614207,0.00442989,0.0597753,-0.370005,-0.408766,0.169613,0.182362,0.0377644,0.0452038,-0.566408,-0.52639,-0.487242,-0.420046,-0.058266,-0.110742,1.61879,1.53682,1.5708,1.5708,-0.361081,-0.312646,-0.17366,-0.102155,-0.0686648,-0.121722,1.59688,1.50047,1.5708,1.5708
0.772,0.0811922,0.124884,-0.147071,-0.156879,-0.00843847,-0.000412732,-1.54019,-1.54735,0.990504,0.983531,0.156442,0.155384,0.374634,0.345296,0.215592,0.204861,-0.159962,-0.174658,0.791293,0.805301,0.28998,0.269961,-0.146355,-0.126014,0.0088909,0.0387307,0.1777,0.143836,-0.11437,-0.155714,0.0814052,0.0987063,2.11277,2.10697,-0.163854,-0.140998,-0.126405,-0.0318995,-0.0196138,0.0395769,-0.384076,-0.423263,0.168095,0.181638,0.0527222,0.0620067,-0.530895,-0.49264,-0.498956,-0.432175,-0.0497747,-0.10276,1.62067,1.53977,1.5708,1.5708,-0.360569,-0.310986,-0.172814,-0.100593,-0.0673867,-0.122695,1.55643,1.45671,1.5708,1.5708
0.776,0.0850584,0.129051,-0.147561,-0.15846,-0.0156726,-0.00886117,-1.52197,-1.52903,0.988188,0.981203,0.156492,0.155331,0.36122,0.330798,0.221105,0.21151,-0.142754,-0.156574,0.816193,0.829554,0.313577,0.294759,-0.149028,-0.127752,0.00343188,0.0417973,0.2102,0.176885,-0.114264,-0.1564,0.0813665,0.0989436,2.13978,2.13504,-0.15389,-0.130501,-0.128811,-0.0343241,0.0072819,0.0676958,-0.396836,-0.436517,0.166782,0.180969,0.0670253,0.0783559,-0.494765,-0.458424,-0.511768,-0.4454,-0.0420029,-0.0954522,1.62502,1.5454,1.5708,1.5708,-0.361881,-0.310994,-0.168659,-0.0959312,-0.0691806,-0.126801,1.51817,1.41517,1.5708,1.5708
0.78,0.0902924,0.134653,-0.146973,-0.15901,-0.0226632,-0.0170764,-1.50348,-1.51045,0.986484,0.979503,0.156833,0.155588,0.342908,0.311065,0.226482,0.21812,-0.122497,-0.135413,0.83563,0.847976,0.336449,0.317901,-0.148133,-0.126331,-0.00157944,0.0364451,0.239262,0.20627,-0.113773,-0.15686,0.0803118,0.0980389,2.15952,2.15568,-0.146792,-0.124444,-0.115011,-0.0210326,0.00666555,0.0601662,-0.410068,-0.450366,0.163664,0.178464,0.0812398,0.0945348,-0.458716,-0.42414,-0.523096,-0.457163,-0.0331023,-0.0869185,1.62924,1.55071,1.5708,1.5708,-0.363261,-0.311154,-0.167597,-0.0942261,-0.0679618,-0.127994,1.4803,1.37398,1.5708,1.5708
0.784,0.0938396,0.138785,-0.145468,-0.158648,-0.0295098,-0.025223,-1.48497,-1.49184,0.984777,0.977837,0.157248,0.155927,0.323577,0.289882,0.231092,0.223951,-0.101669,-0.11356,0.850337,0.861512,0.356629,0.338698,-0.148954,-0.126423,-0.0261857,0.0146189,0.271312,0.238404,-0.112615,-0.156713,0.0793089,0.0971801,2.17738,2.17451,-0.13981,-0.117102,-0.104239,-0.0102648,0.0102323,0.0689521,-0.421188,-0.462299,0.159164,0.174502,0.0942236,0.109565,-0.422127,-0.389419,-0.533771,-0.468287,-0.0242583,-0.0784392,1.63529,1.55796,1.5708,1.5708,-0.366444,-0.312913,-0.165374,-0.0915592,-0.0701654,-0.132672,1.4438,1.33421,1.5708,1.5708
0.788,0.0949322,0.140725,-0.143901,-0.158348,-0.0371267,-0.0342434,-1.46651,-1.47327,0.983153,0.976298,0.157962,0.156559,0.30432,0.268309,0.236167,0.230322,-0.0800323,-0.0907529,0.860536,0.87038,0.377619,0.359815,-0.150449,-0.127465,-0.0395849,-0.000908387,0.30685,0.273742,-0.112833,-0.158143,0.0782633,0.0962347,2.19267,2.19069,-0.136763,-0.114596,-0.0919161,0.00192587,-0.00303746,0.0539797,-0.429574,-0.471751,0.153777,0.169683,0.107063,0.124539,-0.385295,-0.354517,-0.543692,-0.478808,-0.0152148,-0.0696598,1.64275,1.56671,1.5708,1.5708,-0.370569,-0.315771,-0.165348,-0.09093,-0.0703161,-0.135201,1.4096,1.29685,1.5708,1.5708
0.792,0.0980972,0.144788,-0.138853,-0.154217,-0.0432185,-0.0415286,-1.44764,-1.4543,0.982122,0.97537,0.15842,0.156984,0.279946,0.241311,0.236978,0.231977,-0.0583439,-0.0679852,0.867132,0.875251,0.400245,0.38248,-0.151086,-0.127673,-0.0432113,-0.00526113,0.338141,0.304677,-0.106503,-0.152576,0.076737,0.0948109,2.20356,2.20248,-0.124896,-0.102951,-0.0795394,0.0142913,-0.00450095,0.0525702,-0.43817,-0.481417,0.145352,0.161432,0.117369,0.136414,-0.349212,-0.31993,-0.553863,-0.489213,-0.0056701,-0.0600536,1.65103,1.57591,1.5708,1.5708,-0.375927,-0.319756,-0.165323,-0.090624,-0.0709329,-0.138459,1.37573,1.25989,1.5708,1.5708
0.796,0.100478,0.148365,-0.133558,-0.149676,-0.0465406,-0.0459964,-1.42861,-1.43516,0.981232,0.974616,0.158854,0.157405,0.254446,0.212746,0.236675,0.23235,-0.0400025,-0.0485146,0.869876,0.87614,0.421142,0.40343,-0.152848,-0.128988,-0.0479329,-0.0103397,0.371382,0.337282,-0.100624,-0.147433,0.0765406,0.0946855,2.21175,2.21144,-0.115708,-0.0939371,-0.0720948,0.0217819,-0.00409335,0.0524111,-0.444875,-0.489396,0.137197,0.153388,0.123746,0.144255,-0.313107,-0.285324,-0.561579,-0.497213,0.00335819,-0.0509038,1.66166,1.58757,1.5708,1.5708,-0.383081,-0.325535,-0.166297,-0.091375,-0.071937,-0.142004,1.34407,1.22532,1.5708,1.5708
0.8,0.101413,0.150687,-0.126197,-0.142836,-0.0496389,-0.0501731,-1.40939,-1.41583,0.980469,0.974015,0.159422,0.157976,0.229804,0.184799,0.23333,0.229277,-0.0244424,-0.0318839,0.871315,0.875631,0.439844,0.422115,-0.154732,-0.1304,-0.0529852,-0.0155466,0.405548,0.3706,-0.0927968,-0.140051,0.0748884,0.0930853,2.21722,2.21774,-0.103056,-0.0814362,-0.0660157,0.0280179,-0.00290892,0.0526406,-0.448741,-0.494627,0.126832,0.142897,0.129076,0.150694,-0.279456,-0.252989,-0.567747,-0.503523,0.0115564,-0.0423469,1.67483,1.60174,1.5708,1.5708,-0.390919,-0.332061,-0.168402,-0.0933796,-0.0724702,-0.145142,1.31329,1.19179,1.5708,1.5708
0.804,0.101947,0.152743,-0.116298,-0.132971,-0.0504622,-0.0518986,-1.38996,-1.39629,0.979989,0.973717,0.159628,0.158232,0.204871,0.156443,0.225419,0.22106,-0.0129922,-0.019582,0.87077,0.873014,0.456416,0.43861,-0.155877,-0.131001,-0.0577131,-0.0194558,0.439724,0.403843,-0.0798785,-0.126982,0.0723004,0.0904555,2.21946,2.22089,-0.0918825,-0.0701099,-0.0678087,0.0266103,-0.00333854,0.0521264,-0.450739,-0.498,0.115245,0.130773,0.131289,0.153392,-0.247229,-0.22161,-0.572693,-0.508355,0.0174841,-0.0356761,1.68988,1.61763,1.5708,1.5708,-0.399343,-0.339377,-0.171914,-0.0968964,-0.069827,-0.145269,1.28275,1.15866,1.5708,1.5708
0.808,0.100936,0.153222,-0.103341,-0.11984,-0.0524456,-0.0548498,-1.37023,-1.37646,0.979519,0.97343,0.160077,0.15874,0.181213,0.129442,0.213954,0.20887,-0.00190391,-0.00779837,0.870427,0.870518,0.470579,0.452247,-0.155213,-0.129878,-0.0890316,-0.0541657,0.474399,0.437609,-0.0651674,-0.111797,0.0651018,0.0830584,2.2181,2.2206,-0.0819702,-0.0600347,-0.0732425,0.0216387,-0.0024345,0.0526023,-0.44995,-0.498482,0.0999223,0.114654,0.130789,0.153081,-0.214357,-0.189674,-0.576955,-0.512242,0.0258676,-0.0265176,1.70677,1.63531,1.5708,1.5708,-0.41118,-0.349962,-0.174121,-0.0995873,-0.0727023,-0.150699,1.2565,1.13036,1.5708,1.5708
0.812,0.0980646,0.152074,-0.0909072,-0.106752,-0.0488372,-0.0520999,-1.35018,-1.35631,0.979011,0.973129,0.160143,0.158908,0.158095,0.102845,0.201877,0.195806,0.00191576,-0.003461,0.866386,0.864416,0.483334,0.465033,-0.156143,-0.130032,-0.104201,-0.0662251,0.512334,0.474553,-0.0492462,-0.0951005,0.0641391,0.0818259,2.21499,2.2184,-0.0732729,-0.0513135,-0.0730093,0.0221161,-0.00382148,0.0515767,-0.445304,-0.495221,0.0871397,0.10094,0.126431,0.148645,-0.185085,-0.161105,-0.578732,-0.513647,0.0309229,-0.0205232,1.72598,1.65542,1.5708,1.5708,-0.423956,-0.361553,-0.176341,-0.1024,-0.0758633,-0.156391,1.23166,1.10369,1.5708,1.5708
0.816,0.0926661,0.148323,-0.0775706,-0.0928324,-0.0484085,-0.0527076,-1.33002,-1.33603,0.978467,0.97279,0.160451,0.159305,0.137131,0.07851,0.188784,0.181586,0.00810784,0.00319436,0.861452,0.857385,0.495654,0.477164,-0.154043,-0.12721,-0.110328,-0.0707202,0.551855,0.513147,-0.034787,-0.0798895,0.0582438,0.0754756,2.20896,2.21342,-0.0669878,-0.0450011,-0.0766594,0.0187946,-0.00392786,0.0514569,-0.437897,-0.489112,0.0724389,0.0852342,0.124594,0.146708,-0.158255,-0.134832,-0.578846,-0.513459,0.0325452,-0.0177359,1.74824,1.67878,1.5708,1.5708,-0.436705,-0.373377,-0.180614,-0.107127,-0.0761419,-0.159097,1.20764,1.07795,1.5708,1.5708
0.82,0.0864001,0.143546,-0.0628653,-0.0774985,-0.0491945,-0.054621,-1.30964,-1.31554,0.978162,0.972673,0.161062,0.160005,0.116301,0.0545282,0.174308,0.165813,0.0148141,0.0101788,0.854541,0.848305,0.501864,0.482447,-0.153171,-0.125854,-0.139969,-0.107025,0.590109,0.5506,-0.0210884,-0.0653836,0.0489428,0.06553,2.19908,2.20464,-0.0615318,-0.0393486,-0.0807328,0.0149258,0.0108773,0.0680268,-0.42872,-0.481054,0.0554146,0.0671294,0.123528,0.145465,-0.132948,-0.110132,-0.578313,-0.512515,0.0344399,-0.0147065,1.77156,1.70324,1.5708,1.5708,-0.450642,-0.386606,-0.186945,-0.113859,-0.0738605,-0.158879,1.18581,1.05464,1.5708,1.5708
0.824,0.079388,0.137782,-0.0453064,-0.0587873,-0.0487576,-0.0552643,-1.2888,-1.29461,0.978058,0.972723,0.161211,0.160277,0.0947477,0.0301956,0.154833,0.144454,0.0180735,0.0132883,0.845331,0.836974,0.511031,0.491969,-0.147254,-0.118578,-0.145868,-0.103122,0.626568,0.586574,-0.00362845,-0.046493,0.0364371,0.0520528,2.1857,2.1925,-0.0543026,-0.0319711,-0.0899959,0.00614861,0.00964001,0.0671156,-0.417182,-0.470298,0.0366636,0.0468565,0.120485,0.141647,-0.109708,-0.0870931,-0.577324,-0.510847,0.0343809,-0.0132765,1.79568,1.72834,1.5708,1.5708,-0.46607,-0.401552,-0.1919,-0.119496,-0.072297,-0.159549,1.1654,1.03317,1.5708,1.5708
0.828,0.0727326,0.132359,-0.0293406,-0.0417712,-0.0482003,-0.0558468,-1.26806,-1.27377,0.978129,0.972936,0.16175,0.160929,0.0717321,0.00438035,0.137954,0.125836,0.0210332,0.0160366,0.83274,0.822164,0.512017,0.4921,-0.145616,-0.116108,-0.182078,-0.144136,0.662512,0.622041,0.0105678,-0.0311297,0.0246182,0.0391621,2.17072,2.17863,-0.0460435,-0.0236955,-0.100783,-0.00423299,0.0145933,0.0706713,-0.407181,-0.461057,0.0183262,0.0271302,0.118002,0.138588,-0.08767,-0.0653761,-0.574812,-0.507819,0.0335723,-0.0125586,1.82308,1.757,1.5708,1.5708,-0.482687,-0.41779,-0.197328,-0.125556,-0.0717914,-0.160804,1.14881,1.01585,1.5708,1.5708
0.832,0.0657584,0.126339,-0.01158,-0.0230696,-0.0521671,-0.0611758,-1.2473,-1.25291,0.978545,0.973456,0.162593,0.161862,0.0486521,-0.0212065,0.119306,0.105213,0.0285369,0.0232139,0.818845,0.805964,0.513126,0.493201,-0.142382,-0.111455,-0.200922,-0.157161,0.695854,0.655124,0.0225366,-0.0180164,0.00594804,0.0190871,2.15144,2.16056,-0.0418944,-0.0198014,-0.114204,-0.0171432,0.00406029,0.0566699,-0.395807,-0.450145,-0.00322509,0.0040336,0.12029,0.14032,-0.0691291,-0.0473968,-0.573127,-0.505431,0.036812,-0.00778957,1.85204,1.78721,1.5708,1.5708,-0.498161,-0.432974,-0.201671,-0.13068,-0.0739237,-0.164651,1.13425,1.00085,1.5708,1.5708
0.836,0.0590339,0.120589,0.00401421,-0.00663414,-0.0564586,-0.0667937,-1.22638,-1.23187,0.979365,0.974377,0.163509,0.162855,0.0246233,-0.0477398,0.102624,0.0866289,0.0357443,0.0299449,0.802046,0.786688,0.506665,0.483931,-0.141501,-0.110636,-0.227773,-0.210052,0.727369,0.686307,0.0317401,-0.00784526,-0.0116407,1.2541e-05,2.1293,2.13959,-0.0430715,-0.0192535,-0.131623,-0.0328415,-0.04722,0.0209819,-0.384519,-0.439356,-0.0226211,-0.0167998,0.123355,0.142903,-0.0491781,-0.0276492,-0.56998,-0.501864,0.0346875,-0.00827695,1.87989,1.81638,1.5708,1.5708,-0.513721,-0.448492,-0.207629,-0.137024,-0.0709505,-0.163429,1.11893,0.984958,1.5708,1.5708
0.84,0.0504801,0.112525,0.022313,0.0132325,-0.0584884,-0.0700373,-1.20487,-1.21031,0.980421,0.975475,0.163283,0.162774,0.00363662,-0.0703154,0.0789975,0.0605021,0.035664,0.028888,0.786361,0.768962,0.50077,0.476988,-0.129279,-0.0972209,-0.237213,-0.222426,0.757565,0.716896,0.0480274,0.0101818,-0.03213,-0.0225185,2.103,2.11455,-0.0498734,-0.0257404,-0.156448,-0.0571584,-0.0430749,0.0242255,-0.370883,-0.425667,-0.042557,-0.0388452,0.124657,0.143166,-0.0339486,-0.0121826,-0.567299,-0.498335,0.0284403,-0.0125807,1.90937,1.84711,1.5708,1.5708,-0.528554,-0.463405,-0.210042,-0.140403,-0.0713035,-0.165898,1.10374,0.969672,1.5708,1.5708
0.844,0.0424727,0.10539,0.0327391,0.0246605,-0.0574229,-0.0703533,-1.18409,-1.18942,0.981477,0.976619,0.164542,0.164129,-0.0201863,-0.0964996,0.0699191,0.0498878,0.0411147,0.0341441,0.764871,0.745374,0.483109,0.460409,-0.133686,-0.0994054,-0.28024,-0.24918,0.789267,0.748421,0.0523821,0.0149354,-0.0437485,-0.0357454,2.07957,2.09182,-0.0425904,-0.0192472,-0.164623,-0.0659973,0.00889114,0.0677094,-0.358588,-0.413769,-0.0565157,-0.0540319,0.124282,0.142897,-0.0129885,0.00816912,-0.562275,-0.493118,0.0272105,-0.0126681,1.93729,1.87665,1.5708,1.5708,-0.545458,-0.48018,-0.216176,-0.147083,-0.0733723,-0.168484,1.09598,0.961922,1.5708,1.5708
0.848,0.0354979,0.0988508,0.0472955,0.0410542,-0.0553719,-0.0694821,-1.1624,-1.16768,0.983049,0.978206,0.164582,0.164301,-0.0467006,-0.12471,0.0532587,0.0308149,0.0422932,0.0341611,0.73989,0.718335,0.464256,0.441994,-0.132446,-0.0957022,-0.312416,-0.269562,0.815343,0.774925,0.0648263,0.0289296,-0.0586195,-0.0529345,2.04983,2.06298,-0.0590612,-0.0356855,-0.194051,-0.0944548,-0.0369905,0.0187449,-0.345987,-0.401075,-0.0726336,-0.0722082,0.123322,0.140777,-0.000228087,0.0215001,-0.556713,-0.486922,0.0237382,-0.0137546,1.96829,1.90869,1.5708,1.5708,-0.561713,-0.496783,-0.218712,-0.150284,-0.0760611,-0.173156,1.08572,0.952141,1.5708,1.5708
0.852,0.0288922,0.0921285,0.0587591,0.053878,-0.052802,-0.068188,-1.14015,-1.14541,0.984966,0.9801,0.164395,0.164243,-0.0764756,-0.15565,0.040988,0.0167921,0.047502,0.038514,0.710127,0.686247,0.438386,0.413116,-0.133251,-0.0963463,-0.348358,-0.332221,0.838874,0.799388,0.0748235,0.0396796,-0.0708258,-0.0671859,2.01944,2.03345,-0.0599756,-0.0349504,-0.212974,-0.112642,-0.0137257,0.0539521,-0.332614,-0.387204,-0.08487,-0.0859632,0.12315,0.140769,0.0122898,0.0335438,-0.552468,-0.48227,0.018425,-0.0181165,1.99799,1.94023,1.5708,1.5708,-0.578855,-0.513794,-0.221444,-0.153705,-0.0738758,-0.171993,1.07381,0.939912,1.5708,1.5708
0.856,0.023574,0.0868284,0.0697341,0.0663103,-0.0494066,-0.0661196,-1.11855,-1.12377,0.986868,0.981969,0.165397,0.165349,-0.103544,-0.183896,0.0305835,0.00455883,0.0501782,0.040461,0.685694,0.65993,0.404843,0.37952,-0.136224,-0.0972271,-0.38734,-0.366135,0.859562,0.82073,0.0803651,0.04583,-0.0810484,-0.0794574,1.98867,2.00325,-0.0536851,-0.0291092,-0.223123,-0.122934,0.000713232,0.0638401,-0.322648,-0.376769,-0.0994932,-0.102071,0.120894,0.13832,0.0274823,0.0488424,-0.542769,-0.472416,0.0125494,-0.0224335,2.02759,1.97132,1.5708,1.5708,-0.597438,-0.532547,-0.225886,-0.158818,-0.0793594,-0.177665,1.07165,0.938549,1.5708,1.5708
